Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall
,Graduate International Direct - Master of Science - Renewable and Clean Energy,"19,570.00",0,"Start: Jan 2020, Aug 2020, Jan 2021, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,80.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Graduate International Direct - Master of Public Administration,"13,390.00",0,"Start: Aug 2020, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,80.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Graduate International Direct - Master of Arts - English,"19,570.00",0,"Start: Aug 2020, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,80.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Graduate International Direct - Master of Science - Computer Science,"19,570.00",0,"Start: Jan 2020, Aug 2020, Jan 2021, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,80.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Graduate International Direct - Master of Science - Chemistry,"19,570.00",0,"Start: Jan 2020, Aug 2020, Jan 2021, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,80.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Graduate International Direct - Master of Science in Education - Interdisciplinary Educational Studies,"13,770.00",0,"Start: Jan 2020, Aug 2020, Jan 2021, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,77.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Graduate International Direct - Master of Science in Education - Transdisciplinary Early Childhood Education,"13,770.00",0,"Start: Jan 2020, Aug 2020, Jan 2021, Aug 2021",Postgraduate Certificate / Master's Degree,4-Year Bachelor's Degree,77.00%,18,18,18,18,6,6,6,6,283,,80,6.5
,Academic Accelerator - Bachelor of Science - Accounting,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Accounting,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Business Economics,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Business Economics,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Discover Business,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Discover Business,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Entrepreneurship,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Entrepreneurship,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Finance,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Finance,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - International Business Management,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - International Business Management,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Management Information Systems,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Management Information Systems,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Marketing,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Marketing,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Operations and Supply Management,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Operations and Supply Management,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Chemical Engineering (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Chemical Engineering (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Civil Engineering (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Civil Engineering (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Computer Engineering (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Computer Engineering (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Discover Engineering,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Discover Engineering,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Electrical Engineering (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Electrical Engineering (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Mechanical Engineering (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Mechanical Engineering (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Engineering Technology - Electronic and Computer Engineering Technology (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Engineering Technology - Electronic and Computer Engineering Technology (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Discover Engineering Technology,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Discover Engineering Technology,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Engineering Technology - Global Manufacturing Systems Engineering Technology (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Engineering Technology - Global Manufacturing Systems Engineering Technology (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Engineering Technology - Industrial Engineering Technology (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Engineering Technology - Industrial Engineering Technology (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Engineering Technology - Mechanical Engineering Technology (Optional Co-op),"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Engineering Technology - Mechanical Engineering Technology (Optional Co-op),"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Applied Mathematical Economics,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Applied Mathematical Economics,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Fine Arts - Art Education,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Fine Arts - Art Education,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Arts - Art History,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Arts - Art History,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Biochemistry,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Biochemistry,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Biology,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Biology,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Arts - Chemistry,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Arts - Chemistry,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Chemistry,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Chemistry,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Arts - Communication,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Arts - Communication,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Computer Information Systems,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Computer Information Systems,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Computer Science,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Computer Science,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Arts - Criminal Justice Studies,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Arts - Criminal Justice Studies,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Discover Arts,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Discover Arts,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Discover Sciences,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Discover Sciences,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Arts - Economics,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Arts - Economics,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Arts - English,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Arts - English,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Environmental Biology,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
,Extended Accelerator - Bachelor of Science - Environmental Biology,"51,480.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,12,12,12,12,4.5,4.5,4.5,4.5,283,,60,5
,Academic Accelerator - Bachelor of Science - Environmental Geology,"45,045.00",0,"Start: May 2020, Aug 2020, Jan 2021, May 2021, Aug 2021",4-Year Bachelor's Degree,Grade 12 / High School,70.00%,14,14,14,14,5,5,5,5,283,,68,5.5
